Heart_Rate_Variability,Body_Temperature,Movement_During_Sleep,Sleep_Duration_Hours,Sleep_Quality_Score,Caffeine_Intake_mg,Stress_Level,Bedtime_Consistency,Light_Exposure_hours,Sleep_Quality_Group,Caffeine_Stress_Interaction,High_Caffeine,Stress_Level^2,Caffeine_Intake_mg^2
51.83951848957578,36.33982634590284,2.6354180302092263,6.823261712386502,1.0,165.53249991994014,4.7053195467569875,0.75809214827527,12.24198713169022,Low,778.8833074968438,1,22.14003203709338,27401.00852974498
41.75392597329417,36.71208297320096,0.7607416051465274,8.32761119986638,1.0,189.8147265122537,6.927850846111141,0.5110398485060178,9.955695129308662,Low,1315.0081136722717,1,47.99511734596286,36029.63040092167
99.31297537843108,36.76141774401775,2.0599326302663283,9.300392624608245,1.0,144.20922501230913,5.498901891860145,0.9097416515397702,3.2297726026139273,Low,792.992380243872,0,30.23792201630308,20796.300578650807
65.4844739902693,36.21314999803071,2.277376937958192,6.805257956871902,2.5069148751726074,76.4883199275412,5.798456385878654,0.1749015459600334,6.869482521579193,Low,443.5141871289808,0,33.622096458936944,5850.463085337896
71.35056409375848,36.48782270386951,3.3606585958386512,6.882860089325996,1.0,131.40755190512292,9.984367997201376,0.3886442454313267,4.376021324875891,Low,1312.021355832088,0,99.68760430353902,17267.944697697574
41.505036275730866,37.571135179305934,0.6911796008808879,9.23085110138362,10.0,0.0,4.449757143489907,0.5065277673381743,6.0986186131694895,High,0.0,0,19.800338636039456,0.0
59.11234550949635,37.36377158505036,-1.019512155820825,4.695387450456869,1.0,377.7086498053304,4.364478211965208,0.7274762195257828,1.7229706675319203,Low,1648.5011725461616,1,19.04867006271902,142663.82413776574
72.21845179419732,36.71816183483702,2.183849544753695,6.917218837225486,7.491782520949554,26.548800157760397,5.233157024024927,0.5798938745204371,7.7260208446121155,High,138.9340400250179,0,27.38593243810143,704.8387898166984
46.980128451553945,36.5190017390841,3.8005111815108537,7.785635834887587,4.545444348532154,46.803371615282046,7.143031871162077,0.5620945508361503,5.716116361677377,Medium,334.31797512580215,0,51.022904312437205,2190.555594558189
77.51396036691344,36.56001566335913,3.238946352939437,8.173828081927551,1.0,105.97407956135996,1.9869319396192016,0.2745472414891705,8.119810513592876,Low,210.56328345221252,0,3.947898532678922,11230.50553887745
57.9872262016239,36.80675898636521,2.2096594152746256,6.735289960213676,1.0,278.80757248523776,1.0688882170469896,0.2686117205541057,4.74975748223495,Low,298.01412905294507,1,1.1425220205418922,77733.66247511111
64.16612500413447,35.9886037174008,1.5083638143679527,7.551661517558762,1.0,151.4508999262654,3.825769458759705,0.5645009320579809,8.16582370634408,Low,579.4162274395786,1,14.636511951578527,22937.37508847566
57.96586775541206,36.37131173128833,2.8071225966373103,3.767508969880516,7.128029135955675,26.386420396953753,1.7321540818814256,0.2271788012363283,7.170167443759345,High,45.70534579682275,0,3.0003577633784846,696.243181364777
107.04556369017877,35.66570796306121,1.0264538002955312,6.512627381499227,1.0,275.43383607573395,4.150337304948723,0.3936244499421343,11.003905930377192,Low,1143.14332491025,1,17.225299744849025,75863.79805539428
69.73005550524132,36.69961156130264,2.4763577693562193,8.180263068831701,1.0,223.10006267854817,6.004999392258581,0.6001834658171715,10.82271372349125,Low,1339.715740797533,1,36.06001770102593,49773.63796717212
48.84578142088199,36.82359796985137,2.505470159166627,6.02655894861798,1.0,203.84349572164524,3.218502272895473,0.3035351455446448,9.570691206020566,Low,656.0707542950738,1,10.358756880633324,41552.1707480204
86.45089824206377,36.258406768850314,3.06020990749888,7.5884763323843964,1.0,221.57342411708404,2.146346846437315,0.8210711924723613,7.346772438677575,Low,475.5734201080211,1,4.606804785211408,49094.7822749692
45.58312700057955,37.28699338164502,4.759660038911077,8.170308751204047,1.0,389.4361900582451,5.1386743234306955,0.7447872688475781,11.970760790520586,Low,2001.1857504669802,1,26.405973802285917,151660.5461270816
74.1772719000951,35.88711716849883,2.392415967178767,6.986176198713353,1.0,368.5094895036112,6.7250869692303406,0.1857160003323399,4.893929444320358,Low,2478.2583658984604,1,45.22679474371173,135799.2438542121
30.806597522404488,35.76781255989509,1.4910363742925012,7.755695656494856,3.4695704395600013,81.32846569967047,1.6100531229667747,0.3135257513636025,5.192882740872674,Medium,130.94315018585067,0,2.592271058775064,6614.319333062477
43.436279022031385,36.612225909279985,1.9744256878080055,6.055901152073082,1.0,312.38849928111523,6.640464796611968,0.0428445511010099,7.832433800221871,Low,2074.4048323426887,1,44.09577271504283,97586.57448310732
73.93722471738246,37.02354915130608,0.2309240951108817,7.19008308045593,1.0,188.31681897589004,6.634612407476652,0.3434817274903733,12.508076217842238,Low,1249.4091037139747,1,44.01808179744314,35463.22430919814
84.76933159990821,37.341963845728934,1.3052868689109418,8.415324254383833,1.0,199.90958161377495,6.908170204313256,0.6532776953144799,7.595322186259825,Low,1381.0094152610093,1,47.72281557176146,39963.84082099455
73.4273656237994,36.27055786856553,1.590717561886896,7.735459441452651,10.0,0.0,7.4369604297433725,0.4172210115450286,7.633509513581436,High,0.0,0,55.30838043356873,0.0
67.68703435223519,37.039340416715646,1.4759116020654075,6.620203095654096,1.0,132.9614234611804,9.404027849319233,0.5921594487231935,5.116179287776381,Low,1250.372929114068,0,88.43573979077172,17678.740128823334
63.977926088214225,36.48074576524965,2.152354872033722,7.836324606436189,3.9476261005554414,68.71764096634351,4.287815902761889,0.1955331363436511,9.891859170540757,Medium,294.64859373576957,0,18.385365215977757,4722.114179979291
40.42956019265145,36.41368635002959,1.1775800676177994,8.571914685954926,1.0,232.80588148933097,5.219143160155716,0.659595050916381,9.906352508658708,Low,1215.047224019064,1,27.239455326200193,54198.578456024414
55.60311583210583,36.941829968743335,3.121030667324471,4.425088082133783,1.0,257.1080500402805,4.167123133503949,0.38897815441433,9.57815040279982,Low,1071.4009031329438,1,17.364915209783774,66104.54939551538
60.78722458080425,36.82616143920671,2.000207064918197,9.238611097433846,10.0,0.0,5.003953689511621,0.5024339364565811,6.741558654305275,High,0.0,0,25.039552526776966,0.0
91.1424445243783,35.71180392150787,1.9906996788613855,6.995617891978392,1.0,147.79651359957296,8.065746711272624,0.4814250997213894,6.5865864632539886,Low,1192.0892435033152,1,65.05627001040514,21843.809432188755
76.87236579136923,37.23827017486295,1.6721052834870822,8.138234899860345,1.0,262.18615047942524,2.3099710321386624,0.2456902958215432,5.413755499190059,Low,605.6424126354206,1,5.335966169319757,68741.57750321981
34.73919689274532,37.190045677073726,2.155190683858979,9.295870385467842,1.0,131.33210376865551,3.277900655668849,0.2693831336520435,8.167745003521867,Low,430.4935890536452,0,10.744632708434269,17248.1214803009
76.4816793878959,36.18721864924524,2.8250982646676346,5.442489454154301,1.0,222.90636450023644,7.754361873009122,0.6935588938006852,5.839185341442997,Low,1728.4966141317075,1,60.130128057577544,49687.247334712265
62.29835439167367,36.69790176671871,1.1328697842890998,6.43583849635868,1.0,185.1165467627084,7.04007301380418,0.5797984315003392,5.645166989501423,Low,1303.234005272763,1,49.56262803969386,34268.135885350006
56.461559993880826,36.74701509314137,1.3418835109247431,7.067176956186443,1.0,184.16602319526265,4.273736706365844,0.7100098083106854,7.152618566178648,Low,787.0770933950174,1,18.264825435338768,33917.12409955802
82.23352577681736,36.630336882911955,1.6962739712233352,6.324369718313358,1.0,122.86850219317026,6.70880400224144,0.5649316471005037,7.021687649631568,Low,824.3006992629518,0,45.00805114049076,15096.668831193085
90.61999044991902,36.22484742307729,0.6541290765267851,10.102404863755211,8.968679561742533,28.341919586429043,5.682431684984066,0.5285981269618433,6.92404294235609,High,161.0510218711949,0,32.290029854510856,803.2644058436102
88.62560238232398,36.16418831603097,1.180742140278502,6.214841859259811,6.3118741801552485,37.84698525749725,8.000549218001975,0.1547978762666466,8.932889193680523,High,302.79666830560194,0,64.00878778967201,1432.3942930812143
53.21564953554723,36.48722296450428,1.523779126455341,6.6666798307697,1.0,220.93525144553172,5.149019187653545,0.445926660647766,8.15809560430056,Low,1137.5998489221035,1,26.512398594824376,48812.38533130033
63.81575248297571,37.08636450962968,2.8743891807127273,7.806583547404465,1.0,151.9458255518883,7.051264227745165,0.4945231359192512,7.423687938977765,Low,1071.4101642692372,1,49.72032720947861,23087.533902644875
76.62526862807128,36.771800077297215,2.262561329001925,5.696775710885866,1.0,136.14877553927752,10.0,0.8906214396545149,8.366025856622963,Low,1361.4877553927752,0,100.0,18536.489080844574
89.51090254244718,36.31469283395695,2.1935899113675443,6.906478932365604,1.0,107.61099576776472,6.196198310094933,0.6373913264197355,6.016945917790736,Low,666.7790701238567,0,38.3928734980233,11580.126410129877
60.4165152430942,36.885849355324176,2.850897962167972,7.976179891875263,1.0,119.48111545192482,5.098656331589687,0.8072122363419056,8.210557247819356,Low,609.1931458043549,0,25.99629638765961,14275.736949636188
66.28682046672365,35.075728689684965,1.8626282116006032,7.000709393426233,1.0,254.69117944881395,6.444893970441958,0.6195075411789457,8.301204985689267,Low,1641.4576467544118,1,41.53665829023911,64867.596889027955
47.87330051987944,37.074382850186055,2.3904648499288896,7.359919711650077,1.0,116.47559181319733,4.26943828359223,0.3577393546101041,4.993906281285039,Low,497.2853507913264,0,18.228103257402964,13566.56348823456
46.07586751838659,35.63014311061095,1.896778247067504,6.706001831327444,7.757159055055291,15.893528669843136,9.775935411049463,0.5234248432299703,9.991387508740724,High,155.37410973004938,0,95.56891316101084,252.6042535791257
86.25051644788397,36.31877952929843,2.2653623493996284,5.22829453622885,1.0,224.36517755401732,5.360142075391963,0.5472447292528466,6.237132589546009,Low,1202.6292284600765,1,28.731123068387255,50339.732898845716
97.12480057141646,35.94016505268693,1.4172413423884178,7.982389817008858,1.0,129.51233361352828,4.454133359548974,0.3121688860458637,8.18061959841287,Low,576.8652056210523,0,19.83930398464703,16773.44455802185
68.55979756839332,35.85265926213955,-0.4388171582764291,10.132399607470862,1.0,153.13958655327764,3.3286219899599274,0.4231225246814157,10.32882348107054,Low,509.74379533461155,1,11.079724352044787,23451.732969708813
90.07065795784048,37.08041339368926,1.865720837813696,7.527602446175157,1.0,310.75783063995107,7.194440383212877,0.4588466012645656,9.85135351542774,Low,2235.728686155692,1,51.75997242760425,96570.4293040485
77.23272050095268,36.26614939934405,3.42274813609994,7.837896175871324,1.0,147.9439442649493,6.734374825655477,0.8211239665130237,8.06866677713767,Low,996.3099738660516,1,45.35180429242224,21887.410644670425
57.09760490789751,36.67325194086536,2.9262154022415925,8.539084132675288,1.0,178.91836731187254,4.005291257171813,0.0838518949218043,7.275001994235863,Low,716.6201723416982,1,16.042358054776965,32011.78216154614
77.22791211016828,36.47653971056041,2.9653974845911706,5.596004255179951,5.884175067121079,32.107650870167475,6.152902690244845,0.7411636841432087,9.895023817151134,Medium,197.5552514164957,0,37.85821151562226,1030.9012444005662
100.76073132931938,36.73852041361156,3.2361307218062176,10.05377198719441,1.0,128.033054764904,1.9828880635742872,0.3126409530081234,9.34938995561724,Low,253.87521603628113,0,3.931845072665386,16392.463112432906
69.28347921780097,36.53841094553013,2.0886575909614375,7.803493194634203,1.0,210.95260452086012,5.369941150146312,0.2255841625460771,6.7632699599117405,Low,1132.8030717471077,1,28.836267956034696,44501.001354134416
101.29287311628012,35.85850388790571,2.1973157074055956,9.947785348633664,10.0,0.0,5.905512704153389,0.7359884260076928,6.410212705996619,High,0.0,0,34.87508029891707,0.0
17.60509791820511,36.99813340972357,1.3823481045656498,6.400450506714016,1.0,170.08450931157097,8.414659619118446,0.6463796138468763,3.855289636608003,Low,1431.2032523416515,1,70.80649650562259,28928.74030775787
86.43805008750448,36.25312170841934,1.6839271439729502,10.227092883836736,1.0,160.07910726448063,3.458362394542621,0.750903740476238,8.308063683367175,Low,553.6115647154343,1,11.96027045198657,25625.320582593093
71.74094136476343,35.72170905067012,2.615771149771142,8.662733241052175,1.0,154.12874555874393,2.4432947423953513,0.6601403895091154,7.834604509963203,Low,376.58195367566987,1,5.969689198216766,23755.670207512027
64.01985299068265,36.28594241951704,3.203884437168816,8.329560128778537,1.0,253.71588986582432,3.2091440781499165,0.9119690003474804,10.272382749285084,Low,814.2108454954465,1,10.298605714324678,64371.752770407096
71.83521553071004,37.25037989531715,1.8605537243190005,7.851036681529722,1.0,183.44385148485213,2.32686299937016,0.611744767388897,8.718110186960732,Low,426.84871048205724,1,5.414291417837898,33651.646647596484
30.248621707982142,36.925110871056745,1.5498107351485884,7.127207072888326,1.0,297.8071898356444,7.673314715517966,0.4687045247753683,10.668458388345382,Low,2285.1682921529027,1,58.87975872338457,88689.12231780354
65.60656224324975,36.32567393279607,2.000527958856597,9.30079748771081,5.322122067083557,50.64104844059638,8.097278590048074,0.5685852754642685,6.605271544167659,Medium,410.05467731562845,0,65.56592056485093,2564.515787162829
77.14225143023492,36.325371147840784,2.601206748929114,7.71053980477207,1.0,163.5924567218348,5.640433155897658,0.7486938256691927,10.276300661935236,Low,922.7323169485896,1,31.814486186149615,26762.491896285388
99.55788089483032,36.33918247439131,0.5561451838664582,4.549395444619272,1.0,158.44667863899474,7.442589891370297,0.3441249349479766,6.94216724179069,Low,1179.2536487597802,1,55.39214429112732,25105.349971728872
59.63459563452705,37.53837399178042,-0.2961809531372381,5.8242203074394965,6.849507012372312,43.07455062449199,5.26791676116047,0.3696222834937238,9.555192123584543,High,226.91314721421656,0,27.750947002515417,1855.4169115019233
53.83012794213624,36.69096772611578,1.4494631505084166,7.221231371710879,1.0,245.62950020913465,4.809776704598468,0.4382079970804185,5.0824832149386125,Low,1181.4230480680603,1,23.133951948098098,60333.85137298928
59.96485912830927,36.71502082359554,0.7792875740858414,7.964998474748333,1.0,382.4673305852818,4.333924761892477,0.0790834402469335,8.470270598732377,Low,1657.5846346384685,1,18.782903841744762,146281.25896503121
88.30804235404148,37.01514172701592,1.491859802352689,7.415117266650157,1.0,148.2993925516169,4.379218017244869,0.5276156816835094,4.0306241171081805,Low,649.4353718085104,1,19.177550442562087,21992.709831178567
76.57502219319369,36.619394579513255,1.8522196811825284,9.328456184690497,1.0,200.50210882737667,1.9043968873819377,0.1227742592097947,7.46572502811649,Low,381.8355919643707,1,3.6267275046700127,40201.0956442252
59.404795924659226,36.37047892708965,1.546751590976987,4.573347203942063,1.0,158.45184758153272,5.528509527214678,0.5106118625865238,8.880707987755827,Low,876.0025489592716,1,30.56441759250346,25106.988002001275
80.26534866226712,36.40182507545751,3.4524675344707454,7.7153819047577405,1.9038320917358005,78.64153300928241,4.919332179571913,0.67305795122705,6.9580628975378085,Low,386.86382398342977,0,24.199829092971747,6184.490714050055
71.9415509869608,36.46419937029297,2.32674476460232,4.773031161919268,9.268080322707856,0.0,6.490721448155751,0.4046247078712328,5.899124742488065,High,0.0,0,42.12946491754909,0.0
89.37289981065778,36.48138888174507,2.3004743596108286,8.639568443226253,2.544247198521982,79.42265169046348,5.187046992877219,0.8354231740373742,9.692236938591869,Low,411.9690266173534,0,26.9054565063166,6307.957601544682
55.95893812245295,36.86381477181849,2.622207144043402,7.358311928336996,9.277105386566198,10.804161904826856,4.6745925968618165,0.2078998201163024,7.793074420306153,High,50.505055255600084,0,21.851815946635302,116.72991446571187
63.44675706804463,36.52597294290365,0.8611668822192309,8.129414958036177,1.0,320.4102078059118,3.2576139399847386,0.7382521363263665,7.0208587059386565,Low,1043.7727594619453,1,10.612048581982892,102662.70126622758
62.15783693735685,36.86632003860779,3.0391117874202687,6.204175559115351,1.0,138.48903060767609,5.144306473643523,0.6350274112813842,8.083791842308553,Low,712.430016683684,0,26.463889094770657,19179.211598653845
40.72970103735763,36.45964170994571,1.92423571346454,9.419197397486627,1.0,115.40806709528292,6.476474461632324,0.1567933503378621,13.273338283891178,Low,747.4373992089495,0,41.9447214521757,13319.021950669323
75.92240554129152,36.539317595158046,2.6704806172412123,9.062586996088276,1.0,238.9153824787806,2.7133220178322786,1.0,10.307005699563089,Low,648.2543676784956,1,7.3621163724534275,57080.55998498202
75.22110544359779,35.500899657733946,0.9281427669598444,8.375316454517831,7.487419608512407,37.8248897144112,5.174947507361479,0.4872509428992068,10.32514733637568,High,195.74181874381506,0,26.78008170394678,1430.7222819073702
70.10226913284922,36.95816383735124,0.4462412339839356,7.3057241297048385,3.881768223568777,73.31359619954476,5.466085903058968,0.3245031955688736,8.871092637984727,Medium,400.7384146888891,0,29.87809509961997,5374.883387709904
65.30825733249706,36.673244237949,2.8178896580250288,8.369785927942699,1.0,156.8072269248621,3.5638704327634714,0.2185825610431966,8.332970545154295,Low,558.8406396811482,1,12.701172461525692,24588.5064158652
41.69258515899172,36.999005054929825,2.3764095260975164,6.439661148018977,1.0,252.8768991423481,3.824287390184,0.4559963944680651,3.2078354233391675,Low,967.073936658913,1,14.625174042720351,63946.72611984929
61.58709354469282,35.05187231090316,1.0979484456424895,8.783333488531069,1.0,200.1685045168788,5.461221697532429,0.4745186255220081,6.642039307073736,Low,1093.1645800301967,1,29.824942429598988,40067.43020052373
63.14570966946461,37.54418735239037,1.1303369187253056,9.97422134148588,1.0,174.8325142515882,2.733157963414754,0.5205291057079329,7.0388511735950505,Low,477.8448785905518,1,7.470152452977486,30566.408039531794
53.95445461556762,36.43020518592241,3.1254347844147694,9.10591583996878,1.0,157.81177352360163,5.699847430498785,0.440440768755208,4.250215871904934,Low,899.503031820957,1,32.4882607309636,24904.555862664532
66.77428576667981,37.054091408368755,0.8105881071326722,6.405596295288886,1.0,190.0235855526775,3.2092912526816,0.6266450620230187,5.685168419569132,Low,609.8410309174016,1,10.299550344538634,36108.96306629574
78.08101713629077,35.980047036437234,3.642672953255963,8.042125975909654,1.0,170.16529051292545,7.125707386066432,0.4224740334673507,4.0383270581547315,Low,1212.548067460093,1,50.775705751841706,28956.226095348316
107.7237180242106,36.80638695253128,1.0993792653521313,5.560287684362028,4.926484733970628,47.00277252230643,9.6756554907766,0.1130071765519057,7.923352328605255,Medium,454.78263403717773,0,93.61830917619538,2209.2606247836843
73.49155625663678,35.97329221841317,2.638391925608383,8.358585466763513,1.0,154.60792216331512,3.2784863965963607,0.4701277008700718,9.637531941697633,Low,506.8799696184576,1,10.74847305266739,23903.60959565771
75.15100781445528,36.1881155196521,1.6713815242510153,8.175905119293809,6.627031983227619,42.63113410822474,6.068415724749349,0.0265044693253443,10.213549037248658,High,258.70344458624936,0,36.82566940838517,1817.413595353443
68.51108168467665,37.457015676933395,2.6031874310823433,4.6952754907017535,1.0,158.10825429008236,3.5465161902359617,0.5707541261782779,8.829568924158483,Low,560.7334836497215,1,12.5777770876058,24998.220074657347
31.62457569401917,36.404658799618325,1.4558859978858074,5.757324234131454,1.0,101.93520585117584,7.081908347595579,0.3041399539434729,6.073207317602862,Low,721.8957852313159,0,50.153425843743946,10390.786191921592
69.46972249101566,36.60871643658986,1.837207093927706,7.075291654884349,1.0,400.0,2.46948318182957,0.53267207098316,4.135869682960081,Low,987.793272731828,1,6.0983471853390965,160000.0
71.20460419882053,36.93503386534438,2.040919175395721,7.04871037928876,1.0,146.0105616248288,5.961173516855426,0.7628149963049209,4.486262601196996,Low,870.3942931391165,1,35.53558969805848,21319.08410599793
119.26484224970572,36.747840943986304,0.9978125442185272,5.685784596871792,9.943295225850704,9.576043373841117,3.254022066221294,0.3102502609463999,5.462034845491003,High,31.160656445571203,0,10.588659607455101,91.70060669768635
66.15278070437755,36.57520945257179,2.7408243454201258,8.083468094028275,1.0,136.58197893230755,4.586030821803263,0.7122512517024235,6.222280603928651,Low,626.3691650864463,0,21.03167869852951,18654.636969065305
76.03094684667225,36.682480501233115,1.4867864335284149,7.877210413410768,1.0,201.9358745637888,2.937949449705386,0.4133220866627694,7.680503004016827,Low,593.2773915504591,1,8.63154696902418,40778.09743584224
69.30576460589513,37.70170779261914,1.7714000846599811,7.208596302032221,1.0,317.33639461525235,6.644700941791507,0.850638960413117,5.971671563746064,Low,2108.605440164689,1,44.15205060584494,100702.38734740716
46.626439247609355,36.47119060148321,1.0056506253914876,6.366312749762455,1.922899914715833,91.05476000612816,3.326039291120826,0.4269694773603573,8.677951787336523,Low,302.85170942395945,0,11.062537366079527,8290.969319773596
92.8564562903004,36.600549523357486,-0.5623336587953105,9.073060689624846,10.0,0.0,6.103928518663655,0.3319014028986617,7.535452994401054,High,0.0,0,37.25794336095548,0.0
85.03866065373549,37.02532719800381,1.808972237399831,9.983110669632442,1.0,231.68370114309812,4.311803943475335,0.6374476900790577,8.021091423482051,Low,998.9746962277713,1,18.591653246969447,53677.337375364405
85.82063894086093,37.052762966478994,4.412615421612916,6.774657774230194,7.971444602141021,11.94012941003487,4.771055256402274,0.4128420540752728,10.28050110534241,High,56.967017183870254,0,22.76296825964377,142.56669032837968
51.81225090410522,37.09351515278019,2.784604287898024,6.581749624267768,1.0,106.3844558492515,5.295511814800257,0.3317100971741983,5.63953653159926,Low,563.3601428608076,0,28.04244538068911,11317.65244634134
98.05588621872198,36.81936511101459,1.9807396202656051,8.236811498117994,1.0,124.2379514489006,3.4763506566823024,0.4044320298592417,8.837409156584737,Low,431.8946841042496,0,12.085013888215475,15435.068580219384
41.962978744154384,35.928497543634755,1.7371091707917323,6.962955930379521,1.0,143.0366546699892,5.420734227081774,0.4910786935633997,7.972053543047854,Low,775.3636896968865,0,29.38435956065584,20459.48457918174
81.73714187600541,37.31671576615055,2.0224658928120465,7.290904199005149,1.0,218.91644570743355,8.060669128708822,0.7684360262489709,7.3330274380606095,Low,1764.6130356805706,1,64.97438680251945,47924.410201175706
113.80911251619958,35.926827303490654,2.54711911517521,8.609479727587008,2.900273872431417,81.63657177136123,3.4438104283345714,0.1131824509080845,9.77051264173192,Low,281.1408771996975,0,11.859830266305945,6664.529850580614
50.18927349738623,36.65131773261952,0.8191871846911551,4.635965868739061,1.0,122.62707478332392,7.34362028654769,0.5046161317900841,9.758028309114014,Low,900.5266740588182,0,53.92875891299478,15037.399469914917
58.67404540794456,36.12286207499032,3.114321694668872,9.477453487279003,1.0,148.57296470506114,7.996195266975569,0.6249807189308086,6.107018408023144,Low,1188.0184371751382,1,63.93913874760249,22073.925841251345
71.99302730175282,36.4679308267035,2.715381315441244,7.609020786494012,1.0,164.9597957518788,3.367690021943912,0.5386897149983593,7.635678832284151,Low,555.533458175508,1,11.341336083900588,27211.734214501572
59.93048691767601,36.66438120515174,2.7181857257079347,6.882760283156729,1.0,159.78271747079228,2.089890789818896,0.7619730338867068,8.562423365168131,Low,333.9284296144436,1,4.367643513369849,25530.516802351027
38.98673137867735,36.66067860772514,2.438475738809727,7.366148768667826,1.0,193.600577522258,5.60392180034353,0.4851309340482951,7.453986503954831,Low,1084.9224969360791,1,31.403939544365468,37481.18361695183
71.37125949612054,36.71096037711765,2.01961665769399,7.443644032530778,1.0,234.38395096417372,3.905184954466254,0.463089711562811,9.170042664575597,Low,915.3126788736474,1,15.250469528589596,54935.83646957619
48.7539257254779,37.30685563452932,2.67286123596682,4.903198044832612,1.0,189.2634115650968,8.737206438326005,0.6184659094026687,8.562384035820552,Low,1653.6334980661081,1,76.3387763459254,35820.638957259216
79.47184861270364,36.72676715075699,2.5918141337413783,9.742407341179854,1.0,195.35855235092183,5.0696150809996645,0.5198627629902699,11.665122480712023,Low,990.3926632004958,1,25.700997069499234,38164.963976647865
51.61151531532394,36.377921682354675,1.6459592890589765,7.561988448405928,10.0,0.0,3.3956011839296414,0.4219182523439058,4.939441728140425,High,0.0,0,11.530107400304383,0.0
100.9986881003508,36.98204358414418,1.426398227103099,8.164503195671063,1.0,155.02276991656805,2.705680977976577,0.603228807917276,7.755128020505205,Low,419.44215971649777,1,7.320709554584287,24032.059192605197
54.334934153275256,37.09473524446232,2.1018562952619866,8.927324655861064,1.0,197.9507548001609,7.179809918181661,0.3694943413566709,6.182994976975618,Low,1421.2487926257413,1,51.54967046121975,39184.501325953424
63.55876967588649,35.886196092431504,3.5490201514951876,5.96825631365955,1.0,222.894119457045,3.8576320518316263,0.3777645695961346,9.208214910878088,Low,859.8434993822841,1,14.881325047318683,49681.78848853145
