Caffeine_Intake_mg,Bedtime_Consistency,Caffeine_Stress_Interaction,High_Caffeine,Caffeine_Intake_mg^2,Caffeine_per_Stress,Sleep_Efficiency,Sleep_Quality_Group_High,Sleep_Quality_Group_Low,Sleep_Quality_Group_Medium,Sleep_Quality_Score
0.18377827417190082,0.75809214827527,778.8833074968438,1.0,27401.00852974498,29.0137123018871,6.823261712386502,0.0,1.0,0.0,1.0
0.4421417984945705,0.5110398485060178,1315.0081136722715,1.0,36029.63040092167,23.942772158152266,8.32761119986638,0.0,1.0,0.0,1.0
-0.04310192704410267,0.9097416515397702,792.992380243872,0.0,20796.300578650807,22.189783352927787,9.300392624608245,0.0,1.0,0.0,1.0
-0.7636541235860835,0.1749015459600334,443.5141871289808,0.0,5850.463085337896,11.250836305491074,17.060202401468917,0.0,1.0,0.0,2.5069148751726074
-0.1793120628249104,0.3886442454313267,1312.021355832088,0.0,17267.944697697574,11.96314179737999,6.882860089325996,0.0,1.0,0.0,1.0
-1.5774918427454514,0.5065277673381743,0.0,0.0,0.0,0.0,92.3085110138362,1.0,0.0,0.0,10.0
2.441338043380092,0.7274762195257828,1648.5011725461616,1.0,142663.82413776574,70.40920568245942,4.695387450456869,0.0,1.0,0.0,1.0
-1.2950119165648561,0.5798938745204371,138.9340400250179,0.0,704.8387898166984,4.259286274263805,51.822299178308896,1.0,0.0,0.0,7.491782520949554
-1.0795027479342028,0.5620945508361503,334.31797512580215,0.0,2190.555594558189,5.747659146592881,35.3891744054192,0.0,0.0,1.0,4.545444348532154
-0.4499248719722311,0.2745472414891705,210.56328345221252,0.0,11230.50553887745,35.47924147708247,8.173828081927551,0.0,1.0,0.0,1.0
1.3890280009469778,0.2686117205541057,298.01412905294507,1.0,77733.66247511111,134.7620283145077,6.735289960213676,0.0,1.0,0.0,1.0
0.03394968293309192,0.5645009320579809,579.4162274395786,1.0,22937.37508847566,31.383782673528412,7.551661517558762,0.0,1.0,0.0,1.0
-1.2967396414553716,0.2271788012363283,45.70534579682275,0.0,696.243181364777,9.65773510796413,26.85491370728267,1.0,0.0,0.0,7.128029135955675
1.35313135754892,0.3936244499421343,1143.14332491025,1.0,75863.79805539428,53.47879561423719,6.512627381499227,0.0,1.0,0.0,1.0
0.7962986435225654,0.6001834658171715,1339.715740797533,1.0,49773.63796717212,31.84869122545567,8.180263068831701,0.0,1.0,0.0,1.0
0.5914082688105617,0.3035351455446448,656.0707542950738,1.0,41552.1707480204,48.3212956957191,6.02655894861798,0.0,1.0,0.0,1.0
0.7800551694075674,0.8210711924723613,475.5734201080211,1.0,49094.7822749692,70.42244066892276,7.5884763323843964,0.0,1.0,0.0,1.0
2.5661193775736426,0.7447872688475781,2001.18575046698,1.0,151660.5461270816,63.43978675848737,8.170308751204047,0.0,1.0,0.0,1.0
2.3434587378178207,0.1857160003323399,2478.2583658984604,1.0,135799.2438542121,47.70295673969949,6.986176198713353,0.0,1.0,0.0,1.0
-0.7121548463196966,0.3135257513636025,130.94315018585067,0.0,6614.319333062477,31.15969747283407,26.90893238799845,0.0,0.0,1.0,3.4695704395600013
1.7463299379839565,0.0428445511010099,2074.4048323426887,1.0,97586.57448310732,40.886059630775144,6.055901152073082,0.0,1.0,0.0,1.0
0.42620402323606477,0.3434817274903733,1249.409103713975,1.0,35463.22430919814,24.666192456799706,7.19008308045593,0.0,1.0,0.0,1.0
0.5495513200901437,0.6532776953144799,1381.0094152610093,1.0,39963.84082099455,25.278866848963457,8.415324254383833,0.0,1.0,0.0,1.0
-1.5774918427454514,0.4172210115450286,0.0,0.0,0.0,0.0,77.3545944145265,1.0,0.0,0.0,10.0
-0.16277882893709042,0.5921594487231935,1250.372929114068,0.0,17678.740128823334,12.779802725141732,6.620203095654096,0.0,1.0,0.0,1.0
-0.8463343504245305,0.1955331363436511,294.64859373576957,0.0,4722.114179979291,12.995467737530625,30.934879548792345,0.0,0.0,1.0,3.9476261005554414
0.8995688088370133,0.659595050916381,1215.047224019064,1.0,54198.578456024414,37.43375501963874,8.571914685954926,0.0,1.0,0.0,1.0
1.158144516119738,0.38897815441433,1071.4009031329438,1.0,66104.54939551538,49.758452314243456,4.425088082133783,0.0,1.0,0.0,1.0
-1.5774918427454514,0.5024339364565811,0.0,0.0,0.0,0.0,92.38611097433846,1.0,0.0,0.0,10.0
-0.004933082904358288,0.4814250997213894,1192.0892435033152,1.0,21843.809432188755,16.302740227211324,6.995617891978392,0.0,1.0,0.0,1.0
1.2121756372500068,0.2456902958215432,605.6424126354206,1.0,68741.57750321981,79.21101059002913,8.138234899860345,0.0,1.0,0.0,1.0
-0.18011483296492162,0.2693831336520435,430.4935890536452,0.0,17248.1214803009,30.700129418531755,9.295870385467842,0.0,1.0,0.0,1.0
0.7942376898528825,0.6935588938006852,1728.4966141317077,1.0,49687.247334712265,25.46232012495243,5.442489454154301,0.0,1.0,0.0,1.0
0.3921530434115354,0.5797984315003392,1303.234005272763,1.0,34268.135885350006,23.02423702432524,6.43583849635868,0.0,1.0,0.0,1.0
0.3820394478603442,0.7100098083106854,787.0770933950174,1.0,33917.12409955802,34.921353387429974,7.067176956186443,0.0,1.0,0.0,1.0
-0.2701677744936633,0.5649316471005037,824.3006992629518,0.0,15096.668831193085,15.938724367287659,6.324369718313358,0.0,1.0,0.0,1.0
-1.2759330790718837,0.5285981269618433,161.0510218711949,0.0,803.2644058436102,4.241258410484838,90.60523202600973,1.0,0.0,0.0,8.968679561742533
-1.1747989324004675,0.1547978762666466,302.79666830560194,0.0,1432.3942930812143,4.204963979509117,39.227299865210036,1.0,0.0,0.0,6.3118741801552485
0.7732649955360796,0.445926660647766,1137.5998489221035,1.0,48812.38533130033,35.93016133193109,6.6666798307697,0.0,1.0,0.0,1.0
0.03921570449941776,0.4945231359192512,1071.4101642692372,1.0,23087.533902644875,18.87229399679536,7.806583547404465,0.0,1.0,0.0,1.0
-0.1288653196868707,0.8906214396545149,1361.4877553927752,0.0,18536.489080844574,12.377161412661593,5.696775710885866,0.0,1.0,0.0,1.0
-0.4325080408385696,0.6373913264197355,666.7790701238567,0.0,11580.126410129877,14.95386746315849,6.906478932365604,0.0,1.0,0.0,1.0
-0.30620965777750875,0.8072122363419056,609.1931458043549,0.0,14275.736949636188,19.591383569695367,7.976179891875263,0.0,1.0,0.0,1.0
1.1324289499845972,0.6195075411789457,1641.4576467544118,1.0,64867.596889027955,34.21018223496532,7.000709393426233,0.0,1.0,0.0,1.0
-0.33818850769000125,0.3577393546101041,497.2853507913264,0.0,13566.56348823456,22.103986334914378,7.359919711650077,0.0,1.0,0.0,1.0
-1.40838428312965,0.5234248432299703,155.37410973004938,0.0,252.6042535791257,1.4749094221134786,52.019522829099046,1.0,0.0,0.0,7.757159055055291
0.8097594987969623,0.5472447292528466,1202.6292284600763,1.0,50339.73289884571,35.27675559671993,5.22829453622885,0.0,1.0,0.0,1.0
-0.19947723488257404,0.3121688860458637,576.8652056210523,0.0,16773.44455802185,23.74572183622555,7.982389817008858,0.0,1.0,0.0,1.0
0.05191735269240257,0.4231225246814157,509.74379533461155,1.0,23451.732969708813,35.37836912266283,10.132399607470862,0.0,1.0,0.0,1.0
1.7289795811074173,0.4588466012645656,2235.728686155692,1.0,96570.4293040485,37.923008296767804,7.527602446175157,0.0,1.0,0.0,1.0
-0.00336441677915529,0.8211239665130237,996.3099738660516,1.0,21887.410644670425,19.12810635634164,7.837896175871324,0.0,1.0,0.0,1.0
0.3262042523806004,0.0838518949218043,716.6201723416982,1.0,32011.78216154614,35.745845370238946,8.539084132675288,0.0,1.0,0.0,1.0
-1.2358655999871293,0.7411636841432087,197.5552514164957,0.0,1030.9012444005662,4.488758237121834,32.927868713833334,0.0,0.0,1.0,5.884175067121079
-0.21521680041761987,0.3126409530081234,253.87521603628113,0.0,16392.463112432906,42.922514032084266,10.05377198719441,0.0,1.0,0.0,1.0
0.6670493718690378,0.2255841625460771,1132.8030717471077,1.0,44501.001354134416,33.116884371218205,7.803493194634203,0.0,1.0,0.0,1.0
-1.5774918427454514,0.7359884260076928,0.0,0.0,0.0,0.0,99.47785348633664,1.0,0.0,0.0,10.0
0.23221177283400102,0.6463796138468763,1431.2032523416517,1.0,28928.74030775787,18.065922316105684,6.400450506714016,0.0,1.0,0.0,1.0
0.12575403407087646,0.750903740476238,553.6115647154343,1.0,25625.320582593093,35.90536010720658,10.227092883836736,0.0,1.0,0.0,1.0
0.06244203031190371,0.6601403895091154,376.58195367566987,1.0,23755.670207512027,44.76199602114898,8.662733241052175,0.0,1.0,0.0,1.0
1.1220518433820195,0.9119690003474804,814.2108454954465,1.0,64371.752770407096,60.2773117658026,8.329560128778537,0.0,1.0,0.0,1.0
0.37435552202436445,0.611744767388897,426.8487104820573,1.0,33651.646647596484,55.140188074946764,7.851036681529722,0.0,1.0,0.0,1.0
1.5911844251435572,0.4687045247753683,2285.1682921529027,1.0,88689.12231780354,34.3360294885667,7.127207072888326,0.0,1.0,0.0,1.0
-1.0386697664104447,0.5685852754642685,410.05467731562845,0.0,2564.515787162829,5.566615107950517,49.499979550821,0.0,0.0,1.0,5.322122067083557
0.1631361639397451,0.7486938256691927,922.7323169485896,1.0,26762.491896285388,24.63581108056802,7.71053980477207,0.0,1.0,0.0,1.0
0.10838495091524644,0.3441249349479766,1179.2536487597802,1.0,25105.349971728872,18.767544163308592,4.549395444619272,0.0,1.0,0.0,1.0
-1.119177500539214,0.3696222834937238,226.91314721421656,0.0,1855.416911501923,6.87222761020154,39.89303783740805,1.0,0.0,0.0,6.849507012372312
1.0360124465085028,0.4382079970804185,1181.4230480680603,1.0,60333.85137298928,42.2786473040724,7.221231371710879,0.0,1.0,0.0,1.0
2.4919705310047635,0.0790834402469335,1657.5846346384683,1.0,146281.2589650312,71.70467294885171,7.964998474748333,0.0,1.0,0.0,1.0
0.000417562262542975,0.5276156816835094,649.4353718085104,1.0,21992.709831178567,27.568949999087966,7.415117266650157,0.0,1.0,0.0,1.0
0.5558558250984156,0.1227742592097947,381.8355919643707,1.0,40201.0956442252,69.03399108381223,9.328456184690497,0.0,1.0,0.0,1.0
0.10843994859867782,0.5106118625865238,876.0025489592716,1.0,25106.988002001275,24.270753825358142,4.573347203942063,0.0,1.0,0.0,1.0
-0.7407438802316938,0.67305795122705,386.86382398342977,0.0,6184.490714050055,13.285541446834259,14.688791670275474,0.0,1.0,0.0,1.9038320917358005
-1.5774918427454514,0.4046247078712328,0.0,0.0,0.0,0.0,44.23683619145538,1.0,0.0,0.0,9.268080322707856
-0.7324327570891357,0.8354231740373742,411.9690266173534,0.0,6307.957601544682,12.836923944799203,21.981197808117315,0.0,1.0,0.0,2.544247198521982
-1.4625352782610643,0.2078998201163024,50.50505525560008,0.0,116.72991446571189,1.9039537588657576,68.26383522640946,1.0,0.0,0.0,9.277105386566198
1.8316811259269803,0.7382521363263665,1043.7727594619453,1.0,102662.70126622758,75.25581518719387,8.129414958036177,0.0,1.0,0.0,1.0
-0.10396494471562166,0.6350274112813842,712.430016683684,0.0,19179.211598653845,22.539408019722888,6.204175559115351,0.0,1.0,0.0,1.0
-0.3495469985340508,0.1567933503378621,747.4373992089495,0.0,13319.021950669325,15.436161480592565,9.419197397486627,0.0,1.0,0.0,1.0
0.9645740587256995,1.0,648.2543676784956,1.0,57080.55998498202,64.3400656693523,9.062586996088276,0.0,1.0,0.0,1.0
-1.175034029555246,0.4872509428992068,195.74181874381503,0.0,1430.7222819073702,6.1255402850499,62.70950864905342,1.0,0.0,0.0,7.487419608512407
-0.7974332668618326,0.3245031955688736,400.7384146888891,0.0,5374.883387709904,11.338172319186427,28.3591277768479,0.0,0.0,1.0,3.881768223568777
0.09094114191322397,0.2185825610431966,558.8406396811482,1.0,24588.5064158652,34.358387082850136,8.369785927942699,0.0,1.0,0.0,1.0
1.1131249601998996,0.4559963944680651,967.073936658913,1.0,63946.72611984929,52.41746162487705,6.439661148018977,0.0,1.0,0.0,1.0
0.5523062665329443,0.4745186255220081,1093.1645800301967,1.0,40067.43020052373,30.97997776385294,8.783333488531069,0.0,1.0,0.0,1.0
0.2827306692433035,0.5205291057079329,477.8448785905518,1.0,30566.40803953179,46.83233765218638,9.97422134148588,0.0,1.0,0.0,1.0
0.10162954392652408,0.440440768755208,899.503031820957,1.0,24904.555862664532,23.554532421920086,9.10591583996878,0.0,1.0,0.0,1.0
0.4443640641325834,0.6266450620230187,609.8410309174016,1.0,36108.96306629574,45.14384349897854,6.405596295288886,0.0,1.0,0.0,1.0
0.23307128692351906,0.4224740334673507,1212.548067460093,1.0,28956.226095348316,20.941597134634286,8.042125975909654,0.0,1.0,0.0,1.0
-1.0773811170822665,0.1130071765519057,454.7826340371778,0.0,2209.2606247836843,4.402799674728658,27.392672393494422,0.0,0.0,1.0,4.926484733970628
0.0675404818834401,0.4701277008700718,506.8799696184576,1.0,23903.60959565771,36.13612568367857,8.358585466763513,0.0,1.0,0.0,1.0
-1.123895463838426,0.0265044693253443,258.70344458624936,0.0,1817.413595353443,6.03121488156902,54.18198471739449,1.0,0.0,0.0,6.627031983227619
0.10478410701531818,0.5707541261782779,560.7334836497215,1.0,24998.220074657347,34.77569366840342,4.6952754907017535,0.0,1.0,0.0,1.0
-0.4928985935990468,0.3041399539434729,721.8957852313159,0.0,10390.786191921592,12.612764395119902,5.757324234131454,0.0,1.0,0.0,1.0
2.6785185909015756,0.53267207098316,987.793272731828,1.0,160000.0,115.29094652912171,7.075291654884349,0.0,1.0,0.0,1.0
-0.023935658500617484,0.7628149963049209,870.3942931391165,1.0,21319.08410599793,20.974992401968773,7.04871037928876,0.0,1.0,0.0,1.0
-1.4756024914651407,0.3102502609463999,31.160656445571203,0.0,91.70060669768635,2.25105634732807,56.53543483729076,1.0,0.0,0.0,9.943295225850704
-0.124256024285303,0.7122512517024235,626.3691650864463,0.0,18654.636969065305,24.45063109913465,8.083468094028275,0.0,1.0,0.0,1.0
0.5711111299323545,0.4133220866627694,593.2773915504591,1.0,40778.09743584224,51.27944813483993,7.877210413410768,0.0,1.0,0.0,1.0
1.7989756734006592,0.850638960413117,2108.605440164689,1.0,100702.38734740716,41.510635541079225,7.208596302032221,0.0,1.0,0.0,1.0
-0.6086668211971826,0.4269694773603573,302.85170942395945,0.0,8290.969319773596,21.04806588165244,12.241782243572546,0.0,1.0,0.0,1.922899914715833
-1.5774918427454514,0.3319014028986617,0.0,0.0,0.0,0.0,90.73060689624846,1.0,0.0,0.0,10.0
0.8876287806820117,0.6374476900790577,998.9746962277712,1.0,53677.337375364405,43.616764400290585,9.983110669632442,0.0,1.0,0.0,1.0
-1.450448554374941,0.4128420540752728,56.967017183870254,0.0,142.56669032837968,2.0689681313982864,54.00380914573998,1.0,0.0,0.0,7.971444602141021
-0.44555845756476176,0.3317100971741983,563.3601428608076,0.0,11317.65244634134,16.898460201305625,6.581749624267768,0.0,1.0,0.0,1.0
-0.25559679869181706,0.4044320298592417,431.8946841042496,0.0,15435.068580219384,27.75429383831627,8.236811498117994,0.0,1.0,0.0,1.0
-0.055578106071849535,0.4910786935633997,775.3636896968865,0.0,20459.48457918174,22.277304995226284,6.962955930379521,0.0,1.0,0.0,1.0
0.7517848498239489,0.7684360262489709,1764.6130356805706,1.0,47924.410201175706,24.16117867209107,7.290904199005149,0.0,1.0,0.0,1.0
-0.7088765896802319,0.1131824509080845,281.1408771996975,0.0,6664.529850580614,18.37084931680053,24.969849109148555,0.0,1.0,0.0,2.900273872431417
-0.2727365684318493,0.5046161317900841,900.5266740588182,0.0,15037.399469914915,14.697106360536798,4.635965868739061,0.0,1.0,0.0,1.0
0.003328377111077847,0.6249807189308086,1188.0184371751382,1.0,22073.925841251345,16.51508891213851,9.477453487279003,0.0,1.0,0.0,1.0
0.17768468688524536,0.5386897149983593,555.533458175508,1.0,27211.734214501572,37.76820125125563,7.609020786494012,0.0,1.0,0.0,1.0
0.12260043893496621,0.7619730338867068,333.9284296144436,1.0,25530.516802351027,51.711444947268646,6.882760283156729,0.0,1.0,0.0,1.0
0.48242335199159886,0.4851309340482951,1084.9224969360791,1.0,37481.18361695183,29.316000912092427,7.366148768667826,0.0,1.0,0.0,1.0
0.9163595092118899,0.463089711562811,915.3126788736474,1.0,54935.83646957619,47.7828977173966,7.443644032530778,0.0,1.0,0.0,1.0
0.4362757930762569,0.6184659094026687,1653.633498066108,1.0,35820.638957259216,19.437136591882144,4.903198044832612,0.0,1.0,0.0,1.0
0.5011282500238041,0.5198627629902699,990.3926632004958,1.0,38164.963976647865,32.18631655283588,9.742407341179854,0.0,1.0,0.0,1.0
-1.5774918427454514,0.4219182523439058,0.0,0.0,0.0,0.0,75.61988448405928,1.0,0.0,0.0,10.0
0.07195447279898882,0.603228807917276,419.44215971649777,1.0,24032.059192605197,41.8338143077863,8.164503195671063,0.0,1.0,0.0,1.0
0.5287093516990213,0.3694943413566709,1421.248792625741,1.0,39184.501325953424,24.199921120436567,8.927324655861064,0.0,1.0,0.0,1.0
0.7941074022739245,0.3777645695961346,859.8434993822841,1.0,49681.78848853145,45.885344356825094,5.96825631365955,0.0,1.0,0.0,1.0
-0.7181509598484727,0.3944011956468772,410.9042720731983,0.0,6522.972718807517,13.266994942510824,27.023008466544603,0.0,0.0,1.0,3.291391517123134
-0.6827074376551273,0.7706138320332815,581.2388764743206,0.0,7072.14941179816,10.6294572719834,15.518035758293012,0.0,1.0,0.0,2.186088876796579
-0.592332546120516,0.0,373.2747661499941,0.0,8572.895595102884,18.402114649312832,17.394521826194858,0.0,1.0,0.0,1.9833765218374784
0.5892578585448959,0.5791197669525885,999.5009288952332,1.0,41469.8157167067,34.46792209516845,4.309158869472757,0.0,1.0,0.0,1.0
1.1185642090990409,0.5068543628400445,1258.5440515102036,1.0,64205.53200503822,42.46588162548537,7.351358549638096,0.0,1.0,0.0,1.0
-0.4150265471098146,0.1638259081523759,695.5818040535612,0.0,11936.434171592786,14.830893792992168,6.595769016324057,0.0,1.0,0.0,1.0
0.9845863399109371,0.5619453558272004,1488.4791761930278,1.0,57982.82503848129,33.53012758126127,8.148394425951233,0.0,1.0,0.0,1.0
0.14989490890949791,0.5951503983663065,740.2698648998779,1.0,26356.86690765107,29.200471749828562,8.205066281052304,0.0,1.0,0.0,1.0
-0.11372832121713092,0.61792784627148,705.3696952529862,0.0,18925.896229175614,22.452216217048715,6.43856115776696,0.0,1.0,0.0,1.0
-0.2064013020312456,0.0,548.4918256366446,0.0,16605.30603161829,24.51498134730666,6.431739203735935,0.0,1.0,0.0,1.0
0.8129085092787401,0.7732778823708877,459.38151712860423,1.0,50472.626235595664,73.78578802183132,7.334001947164006,0.0,1.0,0.0,1.0
0.3649277161746317,0.3524526590630318,1006.842990563806,1.0,33327.343651450465,28.020280824784244,6.155036659027187,0.0,1.0,0.0,1.0
2.439996261179072,0.6373135493506352,3316.8298667315903,1.0,142568.57660070466,38.590325279938234,8.76297554317819,0.0,1.0,0.0,1.0
-0.8882571732297473,0.6482147561364572,209.3973821310877,0.0,4196.1291313994425,15.304569668843584,22.955407539192688,0.0,0.0,1.0,3.304748385116077
0.5697736322546486,0.3246605828761414,697.0403364811973,1.0,40727.34479736285,45.310476541425736,3.139517671017538,0.0,1.0,0.0,1.0
-0.5445591849414015,0.6320919904703101,316.3391668060804,0.0,9424.506793509863,22.79649772490383,6.937766915067291,0.0,1.0,0.0,1.0
-0.9064115517421302,0.4229013518175283,406.7583992980218,0.0,3977.989047818632,8.466874364787158,24.3886266035966,0.0,0.0,1.0,4.104320145694926
0.00694940772100526,0.0857245641323685,878.137317163657,1.0,22175.1668356242,21.591114168002527,5.053086276808582,0.0,1.0,0.0,1.0
0.16465546623309216,0.7335483851055558,766.759822952007,1.0,26809.231418203683,28.811793051717178,5.643860042666141,0.0,1.0,0.0,1.0
2.6785185909015756,0.344991007396752,1265.584750688828,1.0,160000.0,96.06235884053908,7.664112707749455,0.0,1.0,0.0,1.0
-0.17741955834285394,0.3291013074523891,682.2379697210299,0.0,17314.722343840254,21.275773829924923,9.492961242372347,0.0,1.0,0.0,1.0
-1.1840010462710047,0.4193868263926555,69.18452665611734,0.0,1367.677721255629,12.882366293862871,58.41870410062689,1.0,0.0,0.0,7.330030215461508
0.3089961854105753,0.5544473450654777,937.3647267895448,1.0,31435.67004349956,28.20187906070409,6.59024491767639,0.0,1.0,0.0,1.0
-1.5774918427454514,0.4885459178355795,0.0,0.0,0.0,0.0,81.83856292756055,1.0,0.0,0.0,10.0
-0.07933018667990789,0.6096133849414341,351.67311710817734,0.0,19825.85702054131,40.25739141863607,6.811364534671513,0.0,1.0,0.0,1.0
0.03556301203476929,0.2321021266942682,293.3453504969435,1.0,22983.32656558121,51.65397491356659,6.458099446255283,0.0,1.0,0.0,1.0
0.8639689499708696,0.351522725913853,1872.1359496968464,1.0,52651.90917412312,25.053297339250243,5.768455997650523,0.0,1.0,0.0,1.0
1.0544486828711348,0.4768005855356932,934.1586735978234,1.0,61188.0703286448,51.78754806979981,4.872256789872422,0.0,1.0,0.0,1.0
-0.5172873181625419,0.8795774585317411,724.5937795530933,0.0,9928.735043637114,12.045973718811457,6.915114440160832,0.0,1.0,0.0,1.0
-0.1417416345574315,0.4772374923172484,633.1325344455003,0.0,18208.425375131465,23.706691468049442,7.737080234880198,0.0,1.0,0.0,1.0
-0.7966424922561518,0.7170444527323263,343.16853138756403,0.0,5385.786352635715,12.929307358637587,23.46999083126584,0.0,0.0,1.0,3.190997284563867
-1.1817494308948329,0.5077110337568636,218.5811424742819,0.0,1383.374631361797,5.408563161233592,42.50114211557661,1.0,0.0,0.0,6.181040646600371
0.34824092346636454,0.4032682725124863,584.9584065295508,1.0,32757.19112429275,42.76686676543434,6.081380908954828,0.0,1.0,0.0,1.0
-1.336586275870116,0.4506551151771119,119.20707931311723,0.0,512.6350380430293,3.6139610194622276,71.66678572450104,1.0,0.0,0.0,8.519215369058674
-0.42265203385396083,0.4663160575942238,459.8748800007381,0.0,11780.3476496224,20.725008819378576,5.524302120080122,0.0,1.0,0.0,1.0
-1.040355619284062,0.6207291477921477,119.0891248477448,0.0,2548.4933076381676,15.028998788913539,53.655596604681975,1.0,0.0,0.0,6.192905967563506
0.6033764138851059,0.7749222535153109,1163.1878599933405,1.0,42012.01164160992,30.70702913750165,5.9966744716099125,0.0,1.0,0.0,1.0
1.9352383943631768,0.5719361695372642,1476.856585833524,1.0,108994.40700342732,60.317892300122686,6.371347143970448,0.0,1.0,0.0,1.0
-1.3663809389079573,0.7374155357483511,92.97488600599934,0.0,393.6732856805121,3.48951371756308,45.59839397012104,1.0,0.0,0.0,8.603759169318993
-1.5774918427454514,0.3070420524740629,0.0,0.0,0.0,0.0,67.47896779671545,1.0,0.0,0.0,10.0
-0.11436790189670788,0.4170738982371939,1125.227660598838,0.0,18909.36078082239,14.974876992920215,8.962968687716968,0.0,1.0,0.0,1.0
0.03521456571755407,0.3551394931584666,1023.6156499769462,1.0,22973.398086712063,19.548743124789087,8.273442132665934,0.0,1.0,0.0,1.0
0.25116614261545495,0.5628889181749706,1190.7407500780453,1.0,29537.89812703475,21.67749398578818,8.967633168042052,0.0,1.0,0.0,1.0
-0.4563741225248384,0.4282083229641172,462.4715790441975,0.0,11102.404566160165,19.55201078486775,8.283213818900904,0.0,1.0,0.0,1.0
-0.19496866742798175,0.6459545874068391,200.31389223443807,0.0,16883.382317568652,51.12304085466849,5.844495257204446,0.0,1.0,0.0,1.0
0.40954410530585994,0.3137996576735117,1663.173913815274,1.0,34875.95133477528,18.85263034209876,7.003816163508664,0.0,1.0,0.0,1.0
1.125533253518465,0.5086061946642563,1239.1726469620749,1.0,64537.89120304254,43.22074140882915,6.3297013063238055,0.0,1.0,0.0,1.0
-1.5774918427454514,0.6373715822024513,0.0,0.0,0.0,0.0,94.9586235605856,1.0,0.0,0.0,10.0
-0.3740404556032624,0.0869394449918778,659.815845013757,0.0,12792.979925784632,16.551452232628435,5.704817030360532,0.0,1.0,0.0,1.0
0.2460051843268469,0.9243262614660408,1256.9487709848263,1.0,29371.40582189722,20.56346433339464,8.840546534083666,0.0,1.0,0.0,1.0
-0.958216899893303,0.4433696230240248,288.32875280588166,0.0,3387.5181480409287,9.775508559257439,47.14729557138316,0.0,0.0,1.0,5.333747908727811
1.8604810736758113,0.0949920172647653,2441.8434667991464,1.0,104404.57189255228,37.75987922310454,10.24443030257413,0.0,1.0,0.0,1.0
-0.6575657001017944,0.5316187797153572,619.5652691965455,0.0,7475.160752060868,10.587682253129318,13.907221896501772,0.0,1.0,0.0,2.019792646281543
-0.025423456811895524,0.5066886935946302,415.3286345701252,1.0,21278.270249784327,37.91570615341044,8.568483239370243,0.0,1.0,0.0,1.0
0.6101210312469556,0.4836211240855014,750.9455792472284,1.0,42272.2686270377,44.19253184857528,10.922477754808265,0.0,1.0,0.0,1.0
-0.6106164877272265,0.6982382225853333,628.3833227110146,0.0,8257.633350628177,11.480817156054417,8.771479670813203,0.0,1.0,0.0,1.3343621590906127
